iteration,eil51,eil76,kroA100,gr202
314,30.657277,67.37918216,157.3559816,38.92679283
315,30.657277,67.15613383,157.3559816,38.92679283
316,30.49295775,66.98884758,157.3559816,38.92679283
317,30.49295775,66.89591078,156.9114745,38.92679283
318,30.49295775,66.89591078,156.8156188,38.92679283
319,30.49295775,66.89591078,156.3278827,38.9248008
320,30.49295775,66.80297398,155.6385678,38.9248008
321,30.18779343,66.80297398,155.2466873,38.9248008
322,30.18779343,66.39405204,154.9299878,38.9248008
323,30.18779343,66.17100372,154.9299878,38.9248008
324,30.09389671,66.17100372,154.3962034,38.9248008
325,30.09389671,66.15241636,154.2721549,38.91633466
326,30.09389671,66.05947955,153.8074429,38.7559761
327,29.78873239,66.05947955,153.8074429,38.7559761
328,29.6713615,65.92936803,152.7699464,38.71115538
329,29.6713615,65.68773234,152.3681985,38.71115538
330,29.64788732,65.68773234,152.3681985,38.71115538
331,29.53051643,65.68773234,151.4956301,38.71115538
332,29.36619718,65.50185874,151.4956301,38.71115538
333,29.36619718,65.46468401,151.0675688,38.71115538
334,29.24882629,65.46468401,151.0318579,38.71115538
335,29.24882629,65.18587361,150.6963631,38.71115538
336,29.20187793,65.11152416,150.2025186,38.71115538
337,29.20187793,65.11152416,149.9266986,38.71115538
338,29.20187793,65.0929368,149.6391317,38.71115538
339,29.20187793,65.01858736,149.3379382,38.71115538
340,29.20187793,64.94423792,149.0306362,38.71115538
341,29.17840376,64.94423792,148.74025,38.71115538
342,29.08450704,64.92565056,148.74025,38.71115538
343,29.08450704,64.92565056,148.74025,38.71115538
344,29.08450704,64.92565056,148.74025,38.71115538
345,29.08450704,64.92565056,146.9001973,38.71115538
346,29.01408451,64.53531599,146.8687153,38.71115538
347,29.01408451,63.82899628,146.4077624,38.71115538
348,29.01408451,63.81040892,146.196786,38.71115538
349,28.77934272,63.71747212,146.0135326,38.71115538
350,28.5915493,63.71747212,145.7687247,38.71115538
351,28.5915493,63.10408922,145.7687247,38.70268924
352,28.35680751,62.89962825,145.7687247,38.70268924
353,28.23943662,62.89962825,145.5229772,38.70268924
354,28.23943662,62.86245353,145.5229772,38.70268924
355,28.12206573,62.37918216,145.5229772,38.70268924
356,28.12206573,62.37918216,145.4144347,38.65737052
357,27.86384977,62.37918216,145.2579645,38.65737052
358,27.84037559,62.30483271,145.1231087,38.65737052
359,27.84037559,62.30483271,144.8472888,38.55527888
360,27.84037559,62.10037175,144.60624,38.55527888
361,27.84037559,62.10037175,144.240203,38.48705179
362,27.84037559,61.97026022,144.011841,38.46663347
363,27.84037559,61.97026022,143.6871535,38.46663347
364,27.79342723,61.69144981,143.6293581,38.46663347
365,27.6056338,61.50557621,143.6293581,38.46663347
366,27.6056338,61.35687732,143.6293581,38.46663347
367,27.55868545,61.07806691,142.9799831,38.46663347
368,27.55868545,60.91078067,142.8202237,38.46663347
369,27.55868545,60.6133829,142.3038248,38.46663347
370,27.55868545,60.53903346,141.9063058,38.46663347
371,27.55868545,59.94423792,141.7996429,38.46663347
372,27.46478873,59.81412639,141.7996429,38.24701195
373,27.44131455,59.73977695,141.3913166,38.18525896
374,27.44131455,59.66542751,141.0548821,38.18525896
375,27.44131455,59.66542751,140.9186167,38.18525896
376,27.08920188,59.36802974,140.8457852,38.15488048
377,27.08920188,59.36802974,140.456724,38.15488048
378,27.08920188,59.36802974,140.0714219,38.15488048
379,27.08920188,59.16356877,140.0258434,38.15488048
380,26.99530516,59.16356877,139.8707828,38.15488048
381,26.99530516,58.82899628,139.7279391,38.15488048
382,26.99530516,58.82899628,139.0156,38.15488048
383,26.97183099,58.53159851,139.0156,38.15488048
384,26.80751174,58.27137546,138.9455878,38.15488048
385,26.80751174,58.27137546,138.7830091,38.15488048
386,26.80751174,58.27137546,138.7830091,38.15488048
387,26.78403756,58.12267658,138.7830091,38.15488048
388,26.78403756,58.12267658,138.1942487,38.06922311
389,26.78403756,58.12267658,137.9297059,38.06922311
390,26.78403756,57.9739777,137.9297059,38.02938247
391,26.69014085,57.80669145,137.6825486,37.88296813
392,26.69014085,57.4535316,137.5674279,37.88296813
393,26.54929577,57.4535316,137.5674279,37.88296813
394,26.54929577,57.4535316,137.1238605,37.88296813
395,26.54929577,57.21189591,136.881872,37.88296813
396,26.54929577,57.17472119,136.881872,37.62549801
397,26.54929577,57.08178439,136.1211352,37.62549801
398,26.12676056,57.00743494,135.960436,37.62549801
399,26.12676056,56.80297398,135.960436,37.62549801
400,26.12676056,56.72862454,135.6789775,37.62549801
401,26.12676056,56.63568773,135.6789775,37.62549801
402,26.12676056,56.63568773,135.6789775,37.62549801
403,26.12676056,56.63568773,135.6789775,37.62549801
404,25.98591549,56.63568773,135.4830373,37.62549801
405,25.98591549,56.63568773,135.409266,37.62549801
